CNES;UF;IBGE;NOME;LOGRADOURO;BAIRRO;LATITUDE;LONGITUDE
7064632;24;240690;UNIDADE_BASICA_DE_SAUDE_AMARO_BANDEIRA_DE_ARAUJO;RUA_AGOSTINHO_FONSECA;CENTRO;-6,117;-37,814
7064640;41;411710;UNIDADE_BASICA_DE_SAUDE_JARDIM_SANTANA_NOVO_HORIZONTE;RUA_MAJOR_BLASI;JARDIM_SANTANA;-22,7744;-52,98824
7064829;29;291610;USF_MANGUINHOS;RUA_DA_RODAGEM;MANGUINHOS;-12,888;-38,679
7064888;35;352940;UBS_ZAIRA_III;RUA_JOAQUIM_ALVES_DE_OLIVEIRA;JARDIM_ZAIRA;-23,64795;-46,43002
2791943;35;354110;UBS_II_DE_PRESIDENTE_ALVES;RUA_RUI_BARBOSA;CENTRO;-22,1004;-49,43701
2802716;11;110020;UNIDADE_DE_SAUDE_DA_FAMILIA_DR_RENATO_MEDEIROS;RUA_MAGNO_ASSOLINO;CIDADE_DO_LOBO;-8,762;-63,904
7065523;32;320060;CLIMUNE;RUA_PADRE_LUIZ_PARENZI;VILA_RICA;-19,8213;-40,27368
7065744;24;240710;E_S_F_MANGABEIRA_II;RODOVIA_BR_226;MANGABEIRA;-5,858;-35,354
7065817;50;500110;ESTRATEGIA_DE_SAUDE_DA_FAMILIA_IZAURA_BAES;RUA_10_QD_059_LT_09;NOVA_AQUIDAUANA;-20,44676;-55,78865
7066023;43;430890;UNIDADE_BASICA_DE_SAUDE_SANTO_ANDRE_ESF_SANTO_ANDRE;RUA_PEDRO_DALACORTE;SANTO_ANDRE;-27,89409;-52,22496
2802961;11;110020;UNIDADE_DE_SAUDE_DA_FAMILIA_NOVA_CALIFORNIA;RUA_ITAPORA_ENTRE_RUAS_GUARANI_E_ALTANEIRA;DIST_NOVA_CALIFONIA;-8,762;-63,904
7066880;29;292575;UNIDADE_DE_SAUDE_DA_FAMILIA_NOVA_AURORA;LOTEAMENTO_NOVA_AURORA;NOVA_AURORA;-13,43917;-39,41174
7066910;31;311440;ESF_PEDRO_ANTONIO_DE_MELO;RUA_INACIA_GABRIELA_CARVALHO;JARDIM_AMERICA;-20,97553;-46,1214
513164;51;510560;UNIDADE_DE_SAUDE_DA_FAMILIA_REGIONAL;AVENIDA_DR_HERMINIO_OMETTO;ZONA_REGIONAL;-10,17925;-54,93799
2233118;43;431880;ESF_NOVA_ESPERANCA_SAO_LOURENCO_DO_SUL;RUA_THEODORO_POREPP;NOVA_ESPERANCA;-31,34671;-52,00269
7067194;15;150553;UNIDADE_BASICA_DE_SAUDE_LIBERDADE_II;RUA_VINICIUS_DE_MORAES;LIBERDADE;-6,0802;-49,91195
7067356;15;150730;UNIDADE_DE_SAUDE_DA_FAMILIA_XI_PLANALTO;RUA_MANOEL_ALVES_DE_SOUZA;PLANALTO;-6,6495;-51,96392
7067771;31;317020;UBSF_GRAVATAS;RUA_ANGRA_DOS_REIS;PARQUE_RESIDENCIAL_D;-18,9468;-48,24714
7067836;31;317020;UBSF_JARDIM_BOTANICO;RUA_HERBARIO;JARDIM_BOTANICO;-18,95192;-48,2473
2545853;28;280630;UNID_DE_SAUDE_DA_F_POV_PICARREIRA;BR_101_CAMBUI;ZONA_RURAL;-11,351;-37,448
7068794;21;210735;PS_QUADRA_TANCREDO_NEVES;RUA_DO_COMERCIO;TANCREDO_NEVES;-2,77296;-45,87891
7068840;35;350920;PSF_EDIVALDO_SOARES_MASSAGARDI;RUA_BARUERI;GUATURINHO;-23,38985;-46,86228
7069944;35;355170;UBS_DR_LUIZ_ALBANEZ_NETO;R_SEBASTIAO_DAMASCENA;JD_HELENA;-21,12607;-47,97822
7070020;33;330455;CLINICA_A_E_G_SERVICOS_MEDICOS;DAS_AMERICAS;BARRA_DA_TIJUCA;-22,9995;-43,3367
7070489;35;351870;USAFA_JARDIM_PROGRESSO_GUARUJA;RUA_JOSEFA_HERMENIA_DE_CALDAS;JARDIM_PROGRESSO;-23,93662;-46,29083
7071159;41;412800;NUCLEO_DE_APOIO_A_SAUDE_DA_FAMILIA;RUA_SANTOS_DUMONT;CENTRO;-24,54371;-52,9918
7071337;33;330470;PSF_011;RUA_DOLORES_MOREIRA_DA_SILVA;MIRANTE;-21,52762;-42,19016
7072015;33;330430;ESF_DE_BELA_VISTA_CIDADE_NOVA_BOSQUE_CLUBE;AVENIDA_MANOEL_DUARTE;BELA_VISTA;-22,70909;-42,62039
7072449;42;421720;UNIDADE_SAUDE_DA_FAMILIA_BAIRRO_PROGRESSO;THOME_DE_SOUZA;BAIRRO_PROGRESSO;-26,73144;-53,51056
7072600;50;500560;ESF_VITORIO_VEDOVATO;RUA_HOMERO_REBUA_CANDIA;NOVA_BAIAZINHA;-20,241;-56,378
2101858;31;317075;UNIDADE_BASICA_DE_SAUDE_SONIA_MARIA_DE_CAMARGOS;AVENIDA_JOVINO_MARIANO_GOMES;PEDRO_ANDALECIO;-18,386;-46,036
2620790;41;412810;UNIDADE_DE_SAUDE_DA_FAMILIA_JARDIM_OURO_BRANCO;RUA_AMETISTA;CONJ_OURO_BRANCO;-23,78293;-53,33596
3015963;25;250750;USF_INTEGRADA_SAO_JOSE;AVENIDA_VIGOLVINO_FLORENTINO_COSTA;MANAIRA;-7,115;-34,863
7074255;31;314990;USF_ROSARIO;RUA_MAXIMILIANO_MODESTO_PEREIRA;ROSARIO;-21,08581;-45,09508
7075596;53;530010;UBS_7_CAFE_SEM_TROCO_PARANOA;DF_270_KM_2_FAZENDA_SANTO_ANTONIO;PARANOA;-15,88176;-47,62093
5521696;15;150120;CENTRO_DE_REFERENCIA_MUNICIPAL_DE_SAUDE_DE_BAIAO;RUA_LEVINDO_ROCHA;CENTRO;-2,79744;-49,66889
7076371;28;280340;UNIDADE_DE_SAUDE_DA_FAMILIA_USINA_SANTANA;USINA_SANTANA;ZONA_RURAL;-10,347;-36,801
9537082;43;432260;ESF2_CORONEL_BRITO;RUA_PAUL_HARRIS;CORONEL_BRITO;-29,61585;-52,17493
7077033;31;316720;ESF_SAO_JOAO;RUA_STELA_FIGUEIREDO_CHASSIN;SAO_JOAO;-19,44876;-44,23008
2806541;11;110020;UNIDADE_DE_SAUDE_DA_FAMILIA_ABUNA;AV_BARAO_DO_RIO_BRANCO;DISTRITO_ABUNA;-8,762;-63,904
7077130;35;351840;ESF_DR_ILSON_CAVALCA_PINGO_DE_OURO;DOUTOR_LUIZ_RIBEIRO_CASTILHO;PINGO_DE_OURO;-22,816;-45,193
2806568;11;110020;UNIDADE_DE_SAUDE_DA_FAMILIA_AGENOR_DE_CARVALHO_PORTO_VELHO;RUA_VICTO_FERREIRA_MANAHIBA;AGENOR_DE_CARVALHO;-8,762;-63,904
7077556;42;420880;UNIDADE_SAUDE_DA_FAMILIA_005;RUA_ARMANDO_MACHADO;RIACHINHO;-28,63894;-49,01949
7077572;35;352340;PSF_18_GALETTO_DR_GLAUCO_MURULO_MATIUZZO;RUA_FABIO_ZUIANI;JARDIM_GALETO;-23,01117;-46,82112
7078013;51;510792;UNIDADE_DE_SAUDE_DA_FAMILIA_ROTA_DO_SOL_USF_XX;RUA_CAMINHO_DO_SOL;ROTA_DO_SOL;-12,57607;-55,74679
7078129;43;432250;ESF_JARDIM_DOS_PAMPAS;RUA_FREI_GETULIO;JARDIM_DOS_PAMPAS;-28,51146;-50,92674
7078161;26;260720;USF_15_RUA_DA_SANTA;RUA_DO_MONUMENTO;ALTO_DA_SANTA;-8,39799;-35,0625
2806576;11;110020;UNIDADE_DE_SAUDE_DA_FAMILIA_BENJAMIM_SILVA;CALAMA;DISTRITO_CALAMA;-8,23911;-63,18008
7078269;31;316720;ESF_PROGRESSO;AV_CHQUINHA_DE_AVELAR;MONTE_CARMELO;-19,4718;-44,22683
7078609;31;314700;USF_BELA_VISTA;RUA_BOA_VISTA;BELA_VISTA;-17,21473;-46,88701
7078625;21;210840;P_S_SIBELE_PENHA;POVOADO_JUSSARAL;ZONA_RURAL;-2,578;-44,854
7078676;52;520670;UBS_DAMIANOPOLIS;AVENIDA_GOIAS;SETOR_BUENO;-14,56379;-46,17745
7078765;29;291733;UBS_VALDOMIRO_FROTA;RUA_PREFEITO_CHICO_PINTO;BARRAGEM;-14,414;-43,554
7078889;21;210545;UBS_RAIMUNDO_PEREIRA_SANTOS_NETO;POVOADO_LAJEADO;POVOADO_LAJEADO;-5,83895;-44,2687
7079109;23;230393;UNIDADE_DE_SAUDE_DE_SAO_JOSE;RUA_LETICIA_DE_QUEIROZ_LIMA;CIDADE_NOVA;-4,85314;-39,13355
7092644;29;291650;U_S_F_VILA_VELHA;POVOADO_VILA_VELHA;ZONA_RURAL;-11,317;-38,233
7079710;23;231330;UNIDADE_BASICA_DE_SAUDE_SANTA_LUZIA;VILA_SANTA_LUZIA;TRICI;-5,93331;-40,52925
7079389;15;150380;PSF_DANIEL_DE_SOUZA_VAZ;RUA_GETULIO_CARGAS;SANTA_RITA;-4,451;-49,116
7079397;15;150380;PSF_ALTO_PARAISO_II;RUA_BRASILIA;ALTO_PARAISO_II;-4,44369;-49,10688
5617219;24;240800;UBS_FRANCISCO_CANINDE_FERREIRA;ASSENTAMENTO;APODI;-5,20715;-37,44778
7079591;31;315720;UNIDADE_DE_SAUDE_DA_FAMILIA_SANTA_TEREZINHA;RUA_TIRADENTES;SANTA_TEREZINHA;-19,95881;-43,4081
7080409;35;355330;UNIDADE_DA_SAUDE_DA_MULHER_ISAURA_CERQUETANI_RICIARDI_TAMBAU;RUA_JOAO_GODOY;CENTRO;-21,70452;-47,27239
2806592;11;110020;UNIDADE_DE_SAUDE_DA_FAMILIA_CALADINHO;RUA_TANCREDO_NEVES_AO_LADO_DE_ESCOLA;CALADINHO;-8,762;-63,904
7080743;17;171665;UNIDADE_DE_SAUDE_DA_FAMILIA_E_PRONTO_ATEND_DE_PEQUIZEIRO;AV_SAO_PAULO;SETOR_AEROPORTO;-8,59366;-48,93698
7081154;33;330040;USF_SAO_PEDRO;RUA_BENEDITO_ANTONIO_DIAS_DA_SILVA;SAO_PEDRO;-22,57391;-44,17663
7081251;24;241200;UNIDADE_BASICA_DE_SAUDE_DA_FAMILIA_DE_JARDIM_PETROPOLIS;RUA_DAS_GRAMPOLAS;JARDIM_PETROPOLIS;-5,74581;-35,29942
7081472;42;420580;USF_CENTRO_I;RUA_JOSE_ROMAO_FILHO;JARDIM_MARGARIDA;-26,027;-48,855
7083440;22;220420;UBS_JOSE_IDELFONSO_DE_BARROS;RUA_24_DE_DEZEMBRO;CENTRO;-6,993;-41,138
2806622;11;110020;UNIDADE_DE_SAUDE_DA_FAMILIA_JOSE_GOMES_FERREIRA;CUJUBIM_GRANDE;DISTRITO_CUJUBIM_GRA;-8,762;-63,904
7082266;15;150080;CRF;ALAMEDA_MIRANDA_SOBRINHO;COQUEIRO;-1,38187;-48,40645
7083386;33;330420;USF_NOVA_ALEGRIA;RUA_JOSE_ANTONIO_FLORENZANO_ZE_BRAZ;NOVA_ALEGRIA;-22,4772;-44,4971
7083114;42;421360;UNIDADE_SANITARIA_SAO_PEDRO;RUA_DOUTOR_LEOBERTO_LEAL;SAO_PEDRO;-26,2521;-51,08666
7083483;22;220985;UBAS_UNIDADE_BASICA_AVANCADA_DE_SAUDE;RODOVIA_SEVERIANO_TEODORO_DE_SOUSA;CURRAIS;-6,817;-41,343
7083645;31;312180;UNIDADE_DE_SAUDE_DE_DIONISIO_PSF_3;RUA_MATEUS_DE_VASCONCELOS;CENTRO;-19,84713;-42,78806
2806649;11;110020;UNIDADE_DE_SAUDE_DA_FAMILIA_DE_EXTREMA;EXTREMA_SENTIDO_BR_364_SENTIDO_ACRE;DISTRITO_EXTREMA;-8,762;-63,904
2806673;11;110020;UNIDADE_DE_SAUDE_DA_FAMILIA_NOVA_MUTUM;AV_GIRAU_COM_ABUNA_BR_364_SENTIDO_ACRE;DIST_MUTUM_PARANA;-8,762;-63,904
7085508;29;290810;UNIDADE_DE_SAUDE_DA_FAMILIA_MARIO_SOUZA_BARROS;RUA_TEOLINDA_CLARA_DA_COSTA;CENTRO;-14,17667;-44,5366
2737183;41;411890;UNIDADE_DE_ATENCAO_PRIMARIA_CONCEICAO_ASSUNCAO_DOS_ANJOS;RUA_DO_ROSARIO;CENTRO;-23,80156;-53,68949
7086482;22;221037;UBS_VITALINO_SEVERIANO_DE_SOUSA;POVOADO;RURAL;-6,825;-41,324
7086326;35;352110;UNIDADE_BASICA_DE_SAUDE_DE_IPEUNA;RUA_ARARIPE_CUSTODIO_DA_FONSECA;ALTOS_DE_IPEUNA;-22,436;-47,719
7086423;31;314960;PSF_DE_PEQUI;PRACA_SAO_VICENTE;VARZEA;-19,63392;-44,65918
7086474;32;320230;ESF_DR_ILO_MIRANDA_BASTOS;AVENIDA_AGENOR_LUIS_THOME;CENTRO;-20,77056;-41,67917
7086490;52;520330;UNIDADE_BASICA_DE_SAUDE_DA_FAMILIA_CENTRAL_UBS_02;RUA_CEL_JOAO_CAMILO;CENTRO;-16,97351;-48,95351
7086504;42;421530;UBS_SAO_JOSE;RUA_GUSTAVO_SCHREIBER;SAO_JOSE;-26,98;-50
2806789;11;110020;UNIDADE_DE_SAUDE_DA_FAMILIA_ERNANDE_C_COUTINHO;AV_MAMORE_AO_LADO_DAS_ESC_MAE_ESPERANCA_E_DACY_RIB;ESP_DA_COMUNIDADE;-8,762;-63,904
7087454;29;292937;USF_FRANCISCA_CELESTINA_DANTAS;LUIZ_EDUARDO_MAGALHAES;ALTO_DA_QUIXABEIRA;-11,49837;-40,02446
7087608;17;172100;ESPACO_FEMININO;401_SUL_ACONJ_02_LT_2;CENTRO;-10,167;-48,333
2746050;35;351320;COMPLEXO_DE_SAUDE_LUIZ_CARLOS_LEONARDO;AV_MIGUEL_SABIO_DE_MELO;BL_HORIZONTE_I;-20,397;-47,42
7088361;31;312125;ESF_III_MARIA_JOSE_DA_SILVA;SETENTA_E_QUATRO_A;NOVO_HORIZONTE;-19,977;-47,771
2269937;33;330455;SMS_CMS_ALBERTO_BORGERTH_AP_33;RUA_PADRE_MANSO;MADUREIRA;-22,877;-43,337
7089457;24;241120;UNIDADE_BASICA_DE_SAUDE_DO_BAIRRO_PARAISO_II;RUA_PROJETADA;PARAISO;-6,22475;-36,0193
7089619;23;230425;UBSF_PEDRO_ADAMASTOR_DE_ARAUJO;CORREGUINHO_DOS_MUNIZ;CORREGUINHO_DOS_MUNI;-2,9013;-40,20387
2806797;11;110020;UNIDADE_DE_SAUDE_DA_FAMILIA_FORTALEZA_DO_ABUNA;FORTALEZA_DO_ABUNA_BR_364_SENTIDO_ACRE;DIST_FORTALEZA_DO_AB;-8,762;-63,904
7090250;15;150360;UNIDADE_BASICA_DE_SAUDE_DO_LIBERDADE;SETIMA_TRAVESSA_COM_OITAVA_RUA;LIBERDADE;-4,27289;-55,99662
2806908;11;110020;UNIDADE_DE_SAUDE_DA_FAMILIA_MARIA_N_DA_SILVA;PAULISTA_BAIXO_MADEIRA;DISTRITO_NAZARE;-8,762;-63,904
2806916;11;110020;CENTRO_DE_SAUDE_MAURICIO_BUSTANI;RUA_HERBET_DEAZEVEDO;LIBERDADE;-9,72642;-63,31895
7091001;24;240620;UBS_II;RUA_VEREADOR_SEVERINO_GUEDES_DE_MOURA;CENTRO;-6,39515;-35,59479
7091095;42;420290;UNIDADE_DE_SAUDE_RIO_BRANCO;MARCIO_HASS;RIO_BRANCO;-27,098;-48,918
7091656;35;352420;ESF_I_JABORANDI_JOAO_PAULO_PIRES_DA_SILVA;RUA_7_DE_SETEMBRO;SAO_BENEDITO;-20,69472;-48,41413
7091664;35;352420;ESF_II_JABORANDI_OMAR_PINTO_NETO;RUA_ALEXANDRE_DE_AVILA_BORGES;CENTRO;-20,68837;-48,41428
7091702;43;431690;UNIDADE_ESF_PASSO_DAS_TROPAS;RUA_ANTONIO_KOHL;DISTRITO_DE_PAINS;-29,76944;-53,78318
2806967;11;110020;UNIDADE_DE_SAUDE_DA_FAMILIA_SAO_CARLOS;BAIXO_MADEIRA;DISTRITO_SAO_CARLOS;-8,762;-63,904
7092121;31;313940;ESF_SANTO_ANTONIO;RUA_ANTONIO_WELERSON;SANTO_ANTONIO;-20,258;-42,034
7092156;31;313940;ESF_SANTA_TEREZINHA;RUA_JOSE_BERTOLACE_DE_BARROS;SANTA_TEREZINHA;-20,24927;-42,02595
2806991;11;110020;UNIDADE_DE_SAUDE_DA_FAMILIA_VISTA_ALEGRE_DO_ABUNA;JOAO_LEANDRO_BARBOSA_COM_JOAO_BARTOLOSO;DIST_VISTA_ALEGRE_DO;-8,762;-63,904
5295084;52;520140;UNIDADE_BASICA_DE_SAUDE_JARDIM_RIVIERA;RUA_ALBERTO_PASQUALINI_C_DR_PEDRO_LUD_TEIXEIRA;JARDIM_RIVIERA;-16,822;-49,245
7093381;23;230310;UNIDADE_BASICA_DE_SAUDE_DE_BOA_ESPERANCA;SITIO_BOA_ESPERANCA;RURAL;-3,81488;-40,4156
7093403;23;230310;UNIDADE_BASICA_DE_SAUDE_DE_ALTO_FELIZ;SITIO_ALTO_FELIZ;RURAL;-3,91843;-40,55526
7095759;35;353870;UNIDADE_BASICA_DE_SAUDE_CECAP_PIRACICABA;AVENIDA_GUSTAVO_ADOLFO_FRANCO_BUENO;CECAP;-22,725;-47,649
7095988;15;150060;UNIDADE_DE_SAUDE_DA_FAMILIA_NOVA_ALTAMIRA;RUA_PROFESSORA_ODILA_DE_SOUZA;NOVA_ALTAMIRA;-3,203;-52,206
7095996;15;150060;UNIDADE_DE_SAUDE_DA_FAMILIA_SANTA_ANA;RUA_SAO_FRANCISCO;SANTA_ANA;-3,18787;-52,2251
7096267;29;291070;UNIDADE_DE_SAUDE_DA_FAMILIA_DUDA_MACARIO;RUA_JOSE_ROSALVO_TORQUATO_DE_ARAUJO;DUDA_MACARIO;-10,508;-39,014
7096275;29;291070;UNIDADE_DE_SAUDE_DA_FAMILIA_JOANA_CARVALHO_DE_ABREU;RUA_A;NOVA_AMERICA;-10,508;-39,014
7096461;23;230020;NUCLEO_DE_APOIO_A_SAUDE_DA_FAMILIA_II;AVENIDA_CAPITAO_DIOGO_LOPES;CENTRO;-2,886;-40,12
7096623;41;412770;ESFSB_JARDIM_PANCERA;RUA_GUAIRA;JARDIM_PANCERA;-24,72402;-53,71231
7096887;50;500270;SESAU_USF_DR_NELSON_TOKUEI_SIMABUKURO_AERO_RANCHO_IV;RUA_LEONOR_GARCIA_ROSA_PIRES;AERO_RANCHO_IV;-20,51156;-54,64602
7096895;50;500270;SESAU_USF_DR_HELIO_MARTINS_COELHO_BATISTAO;RUA_SOUTO_MAIOR;JARDIM_BATISTAO;-20,52121;-54,66604
7096976;35;355650;USF_VILA_MARAJO;RUA_ANANATUBA;VL_MARAJO;-23,22398;-46,84345
7097220;31;312650;UBS_RAIMUNDA_MARIA_DA_CONCEICAO;RUA_ESPERANCA;ESPLANADA;-16,993;-42,352
7097301;31;312770;PRESIDIO_DE_GOVERNADOR_VALADARES;RUA_SOLDADO_EDSON_VELOSO;SANTOS_DUMONT_2;-18,851;-41,949
7097506;33;330500;ESF_ACU;RUA_MARIA_CLARINDA;PRAIA_DO_ACU;-21,64;-41,051
7097549;31;316470;USF_CIDADE_INDUSTRIAL;RUA_NORALDINO_DE_PAULA;CIDADE_INDUSTRIAL;-20,917;-46,991
7098006;31;313840;PSF_XIV_NOVA_LEOPOLDINA;AVENIDA_DOS_EXPEDICIONARIOS;BELA_VISTA;-21,52527;-42,63551
7097778;35;355030;UBS_JARDIM_RINCAO;RUA_ARROIO_DO_PALMA;TAIPAS;-23,548;-46,636
7097883;31;311880;UBS_DR_ALVARO_RAIMUNDO_NONATO_LELIS;RUA_ZANOTE_BEZERRA;SAGRADA_FAMILIA;-16,685;-44,365
2807424;11;110020;UNIDADE_DE_SAUDE_DA_FAMILIA_MARIA_CAMELO_DE_OLIVEIRA;ESTRADA_DA_PENAL_LINHA_28_AO_LADO_DA_ASSOCIACAO;ZONA_RURAL;-8,762;-63,904
7098170;23;231395;UNID_BASICA_DE_SAUDE_DE_VILA_NAIARA;VILA_NAIARA;DISTRITO;-4,09681;-40,44089
7098685;35;355500;USF_JOSE_ANTONIO_TARIFA_CECAP;RUA_LINO_SPINARDI;PARQUE_DAS_NACOES;-21,92708;-50,52825
7098758;25;251080;UNIDADE_DE_SAUDE_DA_FAMILIA_MANOEL_PEREIRA_DE_SOUSA;RUA_MANOEL_MEDEIROS_DE_OLIVEIRA;NOVO_HORIZONTE;-7,01563;-37,29292
7099665;50;500580;UNIDADE_DE_SAUDE_DA_FAMILIA_NIOAQUE_URBANO_2_ANTONIO_CORONEL;RUA_DOM_PEDRO_II;CENTRO;-21,135;-55,83
7099916;43;430270;ESF_BAIRRO_CIDADE_BAIXA;RUA_JOAQUIM_SILVA;CIDADE_BAIXA;-30,11232;-51,96138
7099924;43;430270;ESF_VILA_JULIETA;RUA_ANTERO_GOMES_DE_OLIVEIRA;VILA_JULIETA;-30,12343;-51,97604
7099932;43;430270;ESF_VILA_CHARRUA;RUA_RUA_ALIPIO_ROSA;VILA_CHARRUA;-30,13681;-51,97636
7100418;29;292593;UBS_LARANJEIRAS;PRACA_JOAO_BASILIO;LARANJEIRAS;-11,41107;-40,12817
7100493;43;432040;UBS_ESF_PLANALTO;VIA_VENEZIA;PLANALTO;-28,70598;-51,944
5784689;35;354670;UBS_PSF_MARGARIDA_POLAK_LARA_DE_SANTA_GERTRUDES;AVENIDA_05;CENTRO;-22,457;-47,53
2808153;11;110020;UNIDADE_DE_SAUDE_DA_FAMILIA_RIO_DAS_GARCAS;RIO_DAS_GARCAS_BR_364_KM_SENTIDO_ACRE_ESTRADA_VICINAL;DISTRITO_RIO_DAS_GAR;-8,762;-63,904
7101325;13;130170;USF_NOVA_HUMAITA;RUA_ALVARO_BOTELHO_MAIA;NOVA_HUMAITA;-7,50792;-63,03483
7101503;27;270670;USF_JOSE_EDILENO_DA_SILVA;RUA_PROJETADA;RAIMUNDO_MARINHO;-10,29;-36,586
2277298;33;330455;SMS_CF_FERNANDO_A_BRAGA_LOPES_AP_10;RUA_CARLOS_SEIDL;CAJU;-22,87595;-43,22247
7102437;29;290980;USF_ANTONIO_ROSARIO_DE_MEIRELES_AREAL;RUA_MANOEL_DE_SENA_REBOUCAS;SUZANA;-12,67;-39,102
7102453;31;312980;UNIDADE_DE_SAUDE_AGUIA_DOURADA;RUA_MARCIA_DE_WINDSON;AGUIA_DOURADA;-20,02945;-44,03859
7102607;42;421500;UNIDADE_DE_SAUDE_CAMPO_LENCOL;RUA_JOSE_KINGERSKI;CAMPO_LENCOL;-26,22829;-49,42073
7102763;35;352930;USF_RESIDENCIAL_CADIOLI_MATAO;RUA_AMERICO_APPOLINI;RESIDENCIAL_CADIOLI;-21,60014;-48,34901
7103387;29;290700;PSF_URBIS;PRACA_DIVINA_PASTORA;URBIS;-11,942;-37,949
7103573;31;310060;PSF_VILA_DOS_OPERARIOS;RUA_MESTRA_MARIA_AUGUSTA;CENTRO;-17,996;-42,389
7104480;33;330600;UBS_MORRO_DOS_CAETANOS;RUA_PROFESSOR_MOREIRA;VILA_ISABEL;-22,117;-43,209
7104820;31;312245;UNIDADE_BASICA_DE_SAUDE_AIDIL_ZAMILUTE_DE_AMORIM;RUA_PETRONILIO_GONCALVES_PEDROSO;DOS_PROFESSORES;-15,71828;-41,00162
7104979;35;351370;USF_JOSE_IGNACIO_ALONSO_DESCALVADO;AV_INDEPENDENCIA;ALTO_DA_BOA_VISTA;-21,92482;-47,63055
3016390;25;250750;USF_CRUZ_DAS_ARMAS_III;RUA_PRESIDENTE_FELIX_ANTONIO;CRUZ_DAS_ARMAS;-7,14477;-34,88685
7105185;15;150360;UNIDADE_BASICA_DE_SAUDE_JARDIM_DO_OURO;TRANSGARIMPEIRA;ZONA_RURAL;-4,25484;-55,7688
7105355;31;313240;PRESIDIO_DE_ITAJUBA;RUA_COMISSARIO_BENEDITO_VILAS_BOAS;PONTE_ALTA;-22,426;-45,453
7105401;31;315670;SABARA_UNIDADE_BASICA_DE_SAUDE_DO_ROSARIO;RUA_TOME_DE_SOUZA;ROSARIO_I;-19,886;-43,82254
7105487;17;170710;POSTO_DE_SAUDE_VEREADOR_NAILDO_ALVES;RUA_17;SETOR_SOL_NASCENTE;-9,8;-49,214
7105495;17;170710;UNIDADE_DE_SAUDE_SUB_TENENTE_VALDIR_TELES_PAIXAO;RUA_MARCILON_MARTINS;SETOR_FERNANDINHO;-9,8;-49,214
7105746;21;211190;UNIDADE_BASICA_DE_SAUDE_DE_SUCUPIRA_DO_NORTE;RUA_JOAO_PARAIBANO;CENTRO;-6,47725;-44,18999
7106130;41;412550;UNIDADE_DE_SAUDE_QUISSISSANA;RUA_CARLOS_EDUARDO_NICHELE;QUISSISSANA;-25,54707;-49,15795
7106203;13;130185;UBS_DONA_MATILDE_NERYS_DE_SOUZA;RUA_SOLIMOES;BAIRRO_ALTO;-3,2847;-60,18665
7106726;26;261090;UNIDADE_DE_SAUDE_DA_FAMILIA_PITANGUINHA;LOTEAMENTO_PITANGUINHA;PITANGA;-8,35628;-36,70354
7107005;33;330225;CLINICA_DA_MULHER_ESTHER_DE_SOUZA_VIANA;AVENIDA_DOS_EXPEDICIONARIOS;CENTRO;-22,49209;-44,56206
7107153;31;313420;PRESIDIO_DE_ITUIUTABA;AVENIDA_PROFESSOR_JOSE_VIEIRA_DE_MENDONCA;SETOR_NORTE;-18,969;-49,465
7108001;50;500270;SESAU_USF_DR_ELIZABETH_WANDERLE_TOBARU_BOTAFOGO;RUA_CASCAIS;JARDIM_BOTAFOGO;-20,52349;-54,62675
7108044;50;500270;SESAU_USF_VILA_CARVALHO;RUA_JOAQUIM_MANOEL_DE_CARVALHO;VILA_CARVALHO;-20,47546;-54,62174
7108052;50;500270;SESAU_USF_DR_NELSON_ASSEF_BUAINAIN_JARDIM_ANTARTICA;RUA_TENENTE_ANTONIO_JOAO_RIBEIRO;JARDIM_ANTARTICA;-20,49947;-54,6632
7108354;41;411990;UNIDADE_DE_SAUDE_DA_FAMILIA_ANTONIO_SALIBA;ALZIMIRO_BAPTISTA_SIQUEIRA_ESQ_BENEDITO_PEDRO_SIL;RECANTO_VERDE;-25,095;-50,162
7108370;17;172100;ESPACO_REATIVA;110_NORTE_AL_25_LT71;CENTRO;-10,167;-48,333
7108419;43;431990;ESF_MORADA_SAO_LUIZ;RUA_ERNESTO_ANTONIO_DE_PAULA;SAO_LUIZ;-29,638;-51,007
7108842;29;291920;UNIDADE_DE_SAUDE_DA_FAMILIA_JARDIM_INDEPENDENCIA;RUA_JOSE_SOBRINHO;ITINGA;-12,89588;-38,34961
7109105;26;260790;USF_CURCURANA_III;RUA_CATANDUVAS;BARRA_DE_JANGADA;-8,22777;-34,94309
7109180;41;412240;CENTRO_DE_ATENCAO_PRIMARIA_A_SAUDE_DO_JARDIM_NOBRE;RUA_SOL_NASCENTE;JD_NOBRE;-23,30685;-51,39252
7109474;25;250750;PENITENCIARIA_ROMEU_GONCALVES_DE_ABRANTES_PB1;RUA_PROJETADA;JACARAPE;-7,17475;-34,83715
7109482;25;250750;CENTRO_DE_REDUCACAO_FEMININO_MARIA_JULIA_MARANHAO;AV_CEL_BEVENUTO_GONCALVES_DA_COSTA;MANGABEIRA;-7,17586;-34,83689
7110065;12;120040;USF_GENTIL_PERDOMO_DA_ROCHA;RUA_EUCLIDES_DA_CUNHA;CONJUNTO_ESPERANCA;-9,975;-67,81
7110111;22;220130;UBS_DE_MALHADA_ALTA;MALHANDA_ALTA;ZONA_RURAL;-9,925;-45,475
7111126;31;315040;GERALDO_RIBEIRO_DINIZ;POVOADO_DE_PASSA_SETE;ZONA_RURAL;-20,471;-44,227
